#node	date	numeric date
KC333383/2012/USA/TX/Harris/WN02/unknown/Bird-other	2012-07-06	2012.512295
NODE_0001768	2008-08-13	2008.615095
MH170260/2009/USA/GA/Fulton/WN02/unknown/Mosquito-Culex	2009-08-01	2009.582192
NODE_0001769	2010-05-27	2010.400362
KX547494/2010/USA/NY/Schenectady/WN02/unknown/Bird-crow	2010-09-12	2010.697260
KJ145828/2010/USA/NY/Unknown/WN02/unknown/Bird-crow	2010-09-12	2010.697260
NODE_0000660	2000-12-02	2000.919742
NODE_0001685	2001-02-21	2001.140871
KJ501479/2002/USA/KY/Boone/WN02/unknown/Bird-other	2002-09-04	2002.675342
KJ501413/2004/USA/NC/Unknown/WN02/unknown/Bird-crow	2004-10-15	2004.788251
KX547469/2002/USA/NY/Schenectady/WN02/unknown/Squirrel	2002-09-19	2002.716438
NODE_0001687	2001-07-10	2001.523125
KX547205/2005/USA/NY/Rockland/WN02/unknown/Mosquito-Culex	2005-08-19	2005.631507
NODE_0001688	2001-08-19	2001.630943
DQ164190/2003/USA/NY/Suffolk/WN02/unknown/Bird-crow	2003-08-01	2003.582192
KX547249/2004/USA/NY/Queens/WN02/unknown/Bird-other	2004-09-15	2004.706284
NODE_0001692	2002-08-01	2002.582192
DQ164186/2002/USA/NY/Queens/WN02/unknown/Bird-crow	2002-08-01	2002.582192
NODE_0001693	2003-06-15	2003.454041
KX547591/2004/USA/NY/Rockland/WN02/unknown/Bird-other	2004-09-02	2004.670765
KX547338/2005/USA/NY/Richmond/WN02/unknown/Bird-crow	2005-09-09	2005.689041
NODE_0001694	2002-06-11	2002.441166
JQ700437/2003/USA/NY/Unknown/WN02/unknown/Mosquito-Culex	2003-08-01	2003.582192
NODE_0001695	2003-02-24	2003.150531
HQ671723/2003/USA/NY/Unknown/WN02/unknown/Bird-crow	2003-08-01	2003.582192
NODE_0000670	2003-04-29	2003.324275
KX547581/2003/USA/NY/Putnam/WN02/unknown/Mosquito-Culex	2003-07-29	2003.573973
KX547437/2003/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex	2003-07-29	2003.573973
NODE_0000677	2000-12-02	2000.919742
NODE_0001053	2001-02-03	2001.092510
KX547374/2002/USA/NY/Orange/WN02/unknown/Mosquito-Culex	2002-08-23	2002.642466
KJ501371/2002/USA/AR/Unknown/WN02/unknown/Bird-other	2002-08-02	2002.584932
W1426/2003/USA/MN/Hennepin/WN02/unknown/Bird-crow	2003-07-18	2003.543836
NODE_0001095	2002-04-07	2002.263927
KJ501399/2002/USA/DC/District_Of_Columbia/WN02/unknown/Bird-other	2002-07-31	2002.579452
KJ501400/2002/USA/DC/District_Of_Columbia/WN02/unknown/Bird-other	2002-08-14	2002.617808
NODE_0001099	2002-08-03	2002.588610
HM488219/2003/USA/CT/Hartford/WN02/unknown/Mosquito-Culex	2003-08-25	2003.647945
KJ501359/2003/USA/NJ/Unknown/WN02/unknown/Bird-crow	2003-09-16	2003.708219
NODE_0001100	2001-10-20	2001.801519
NODE_0001101	2002-02-16	2002.126435
KX547470/2007/USA/NY/Erie/WN02/unknown/Bird-crow	2007-08-09	2007.604110
KX547223/2005/USA/NY/Queens/WN02/unknown/Bird-crow	2005-09-16	2005.708219
NODE_0001102	2002-11-18	2002.881467
HM488140/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Aedes	2003-08-12	2003.612329
KJ501305/2003/USA/MD/Unknown/WN02/unknown/Bird-crow	2003-09-01	2003.667123
NODE_0001104	2004-06-07	2004.433444
KX547317/2004/USA/NY/Nassau/WN02/unknown/Bird-crow	2004-07-27	2004.569672
HM756672/2004/USA/NY/Unknown/WN02/unknown/Bird-crow	2004-08-01	2004.583333
NODE_0001107	2001-03-28	2001.235842
KJ501302/2002/USA/KY/Unknown/WN02/unknown/Bird-other	2002-08-27	2002.653425
NODE_0001108	2001-09-04	2001.674931
KJ501382/2003/USA/MN/Otter_Tail/WN02/unknown/Bird-other	2003-08-29	2003.658904
MH170275/2002/USA/GA/Dekalb/WN02/unknown/Bird-crow	2002-08-01	2002.582192
NODE_0001110	2001-10-31	2001.831798
MH819471/2004/Canada/CAN/QC/Laval/WN02/unknown/Mosquito-Culex	2004-09-07	2004.684426
NODE_0001111	2005-01-18	2005.049202
KM012173/2012/USA/SD/Unknown/WN02/unknown/Human	2012-08-01	2012.583333
NODE_0001112	2007-08-01	2007.582192
HM488200/2007/USA/NY/Unknown/WN02/unknown/Bird-crow	2007-08-01	2007.582192
NODE_0000695	2007-08-23	2007.642466
KX547419/2007/USA/NY/Dutchess/WN02/unknown/Bird-crow	2007-08-23	2007.642466
KX547595/2007/USA/NY/Dutchess/WN02/unknown/Bird-crow	2007-08-23	2007.642466
NODE_0001115	2002-04-01	2002.247501
KX547398/2002/USA/NY/Madison/WN02/unknown/Bird-crow	2002-08-23	2002.642466
KJ501383/2002/USA/MS/Unknown/WN02/unknown/Bird-other	2002-08-13	2002.615068
NODE_0001118	2002-09-03	2002.671286
NODE_0001119	2004-08-12	2004.613388
KX547390/2004/USA/NY/Genesee/WN02/unknown/Bird-other	2004-08-29	2004.659836
KX547237/2004/USA/NY/Genesee/WN02/unknown/Bird-crow	2004-08-12	2004.613388
NODE_0001120	2004-01-06	2004.015446
KX547281/2004/USA/NY/Cortland/WN02/unknown/Bird-crow	2004-06-04	2004.424863
HM756671/2004/USA/NY/Unknown/WN02/unknown/Bird-crow	2004-08-01	2004.583333
NODE_0001121	2003-04-20	2003.300528
NODE_0001122	2003-09-06	2003.681583
W1463/2004/USA/MN/Scott/WN02/unknown/Bird-other	2004-07-08	2004.517760
KX547326/2007/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2007-08-01	2007.582192
JF920752/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2008-08-01	2008.583333
NODE_0001124	2003-11-04	2003.842934
KJ501417/2006/USA/NC/Unknown/WN02/unknown/Bird-other	2006-07-26	2006.565753
NODE_0001126	2004-04-19	2004.298707
KX547359/2006/USA/NY/Nassau/WN02/unknown/Bird-crow	2006-08-14	2006.617808
NODE_0001127	2005-02-15	2005.124634
W1499/2005/USA/MN/Lyon/WN02/unknown/Bird-crow	2005-08-24	2005.645205
KX547250/2006/USA/NY/Erie/WN02/unknown/Bird-crow	2006-08-03	2006.587671
NODE_0001129	2010-05-27	2010.400079
KX547600/2010/USA/NY/Rensselaer/WN02/unknown/Bird-crow	2010-09-13	2010.700000
KJ145827/2010/USA/NY/Unknown/WN02/unknown/Bird-crow	2010-09-13	2010.700000
NODE_0001131	2005-03-27	2005.233775
W1485/2005/USA/MN/Washington/WN02/unknown/Bird-crow	2005-08-01	2005.582192
NODE_0001132	2008-01-30	2008.079602
JF957186/2010/USA/AZ/Unknown/WN02/unknown/Human	2010-08-01	2010.582192
NODE_0001133	2009-12-21	2009.971920
KJ501442/2010/USA/AZ/Maricopa/WN02/unknown/Bird-other	2010-05-19	2010.379452
KJ501438/2010/USA/AZ/Unknown/WN02/unknown/Bird-other	2010-05-18	2010.376712
NODE_0001135	2008-03-02	2008.169081
NODE_0001136	2008-12-20	2008.969935
KF704158/2010/USA/AZ/Maricopa/WN02/unknown/Mosquito-Culex	2010-08-09	2010.604110
NODE_0001137	2009-06-26	2009.483684
JF957185/2010/USA/AZ/Unknown/WN02/unknown/Human	2010-08-01	2010.582192
JQ700440/2011/USA/AZ/Unknown/WN02/unknown/Human	2011-08-01	2011.582192
NODE_0001138	2011-03-27	2011.234894
KM012174/2012/USA/AZ/Unknown/WN02/unknown/Human	2012-08-01	2012.583333
NODE_0001139	2011-05-21	2011.383915
KM012170/2012/USA/AZ/Unknown/WN02/unknown/Human	2012-08-01	2012.583333
NODE_0001140	2013-11-24	2013.897224
MG004539/2014/USA/AZ/Maricopa/WN02/unknown/Mosquito-Culex	2014-06-10	2014.439726
MG004529/2014/USA/AZ/Maricopa/WN02/unknown/Mosquito-Culex	2014-06-26	2014.483562
NODE_0001054	2003-06-16	2003.456706
JF920743/2007/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2007-08-01	2007.582192
KX547248/2003/USA/NY/Rockland/WN02/unknown/Mosquito-Culex	2003-09-26	2003.735616
NODE_0001056	2004-02-01	2004.086102
KX547536/2004/USA/NY/Chautauqua/WN02/unknown/Bird-crow	2004-06-01	2004.416667
NODE_0000719	2004-10-15	2004.789527
NODE_0001058	2005-03-15	2005.202254
NODE_0001059	2007-06-07	2007.432692
JF920757/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2008-08-01	2008.583333
KX547278/2012/USA/NY/Albany/WN02/unknown/Bird-crow	2012-09-17	2012.711749
NODE_0001060	2009-05-10	2009.353690
NODE_0001061	2012-09-26	2012.737498
CSU5001/2013/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2013-08-07	2013.598630
CSU5076/2013/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2013-08-12	2013.612329
NODE_0001062	2012-03-31	2012.247120
KC333386/2012/USA/TX/Harris/WN02/unknown/Bird-other	2012-07-18	2012.545082
KC333379/2012/USA/TX/Harris/WN02/unknown/Bird-other	2012-06-28	2012.490437
KC333382/2012/USA/TX/Harris/WN02/unknown/Bird-other	2012-07-06	2012.512295
NODE_0001064	2007-08-26	2007.652045
NODE_0001065	2009-01-15	2009.040376
CSU6892/2014/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2014-08-18	2014.628767
NODE_0001067	2011-03-19	2011.211226
CSU10610/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-07-11	2017.524658
NODE_0001068	2012-08-17	2012.627325
MF175827/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2013-08-07	2013.598630
MF175825/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2013-08-13	2013.615068
NODE_0001070	2012-11-08	2012.855044
MF175818/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2013-09-26	2013.735616
MF175828/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2013-08-08	2013.601370
NODE_0001071	2011-01-31	2011.084872
KX547192/2011/USA/NY/Oneida/WN02/unknown/Mosquito-Culiseta	2011-08-24	2011.645205
NODE_0001073	2011-03-28	2011.238094
KX547416/2011/USA/NY/Onondaga/WN02/unknown/Mosquito-other	2011-08-04	2011.590411
KX547236/2011/USA/NY/Onondaga/WN02/unknown/Mosquito-Aedes	2011-09-15	2011.705479
NODE_0000747	2011-05-25	2011.395008
NODE_0001076	2011-08-30	2011.661644
KX547412/2011/USA/NY/Madison/WN02/unknown/Mosquito-Aedes	2011-08-30	2011.661644
KX547255/2011/USA/NY/Oswego/WN02/unknown/Mosquito-Culiseta	2011-09-13	2011.700000
NODE_0000749	2011-08-11	2011.609589
KX547540/2012/USA/NY/Onondaga/WN02/unknown/Mosquito-Culiseta	2012-09-27	2012.739071
KX547507/2011/USA/NY/Onondaga/WN02/unknown/Mosquito-other	2011-08-11	2011.609589
NODE_0001077	2011-10-20	2011.802648
KX547594/2013/USA/NY/Westchester/WN02/unknown/Mosquito-Aedes	2013-07-31	2013.579452
NODE_0001079	2012-11-14	2012.870778
CSU11116/2017/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2017-08-03	2017.587671
MH819462/2015/Canada/CAN/QC/Boucherville/WN02/unknown/Mosquito-Culex	2015-09-09	2015.689041
NODE_0001080	2011-12-23	2011.976811
NODE_0001081	2014-06-05	2014.426090
MF175857/2015/USA/TX/Fort_Bend/WN02/unknown/Mosquito-Culex	2015-08-11	2015.609589
MF175867/2015/USA/TX/Fort_Bend/WN02/unknown/Mosquito-Culex	2015-07-21	2015.552055
NODE_0001082	2012-06-13	2012.450548
CSU9854/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2016-08-15	2016.621585
NODE_0001083	2013-07-06	2013.511230
NODE_0001084	2013-11-15	2013.871711
CSU15223/2020/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2020-08-24	2020.646175
NODE_0001085	2019-06-04	2019.422592
CSU16549/2021/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2021-08-02	2021.584932
CSU16683/2021/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2021-08-08	2021.601370
NODE_0001086	2013-10-21	2013.803530
W0961/2017/USA/NH/Rockingham/WN02/unknown/	2017-10-05	2017.760274
NODE_0000998	2014-01-24	2014.063667
W0965/2018/USA/NH/Rockingham/WN02/unknown/	2018-08-09	2018.604110
NODE_0001088	2018-05-19	2018.379617
CSU16753/2021/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2021-08-10	2021.606849
NODE_0001089	2019-12-27	2019.986640
CSU16674/2021/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2021-08-08	2021.601370
NODE_0001090	2020-11-12	2020.863820
CSU16186/2021/USA/CO/BE/BE/unknown/unknown/Mosquito-Culex	2021-07-20	2021.549315
CSU16593/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2021-08-02	2021.584932
CSU16447/2021/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex	2021-07-28	2021.571233
CSU16403/2021/USA/CO/BE/BE/unknown/unknown/Mosquito-Culex	2021-07-27	2021.568493
NODE_0000767	2000-12-02	2000.919742
NODE_0001800	2001-04-27	2001.318771
KJ501439/2001/USA/MO/Unknown/WN02/unknown/Bird-crow	2001-10-12	2001.779452
KJ501249/2001/USA/MO/Saint_Louis/WN02/unknown/Bird-crow	2001-10-03	2001.754795
NODE_0001802	2001-09-19	2001.716438
KJ501244/2001/USA/MO/Saint_Louis/WN02/unknown/Bird-crow	2001-09-19	2001.716438
KJ501243/2001/USA/MO/Unknown/WN02/unknown/Bird-crow	2001-09-19	2001.716438
NODE_0001804	2001-07-22	2001.553740
KJ501248/2001/USA/MO/Saint_Louis/WN02/unknown/Bird-crow	2001-09-27	2001.738356
KJ501247/2001/USA/MO/Saint_Louis/WN02/unknown/Bird-crow	2001-09-25	2001.732877
NODE_0000771	2001-09-25	2001.732877
KJ501245/2001/USA/MO/Unknown/WN02/unknown/Bird-crow	2001-09-25	2001.732877
KJ501246/2001/USA/MO/Saint_Louis/WN02/unknown/Bird-crow	2001-09-25	2001.732877
NODE_0000772	2001-03-27	2001.235094
NODE_0001624	2001-06-20	2001.467851
AY646354/2002/USA/NY/Madison/WN02/unknown/Human	2002-08-01	2002.582192
NODE_0001625	2003-04-01	2003.247833
KX547176/2003/USA/NY/Westchester/WN02/unknown/Mosquito-Culex	2003-08-12	2003.612329
KX547493/2004/USA/NY/Orange/WN02/unknown/Bird-crow	2004-09-19	2004.717213
NODE_0001627	2004-04-10	2004.273488
HM488147/2004/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2004-09-13	2004.700820
NODE_0000777	2004-07-12	2004.528689
HM488142/2004/USA/CT/Fairfield/WN02/unknown/Mosquito-other	2004-07-12	2004.528689
KX547454/2004/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex	2004-08-03	2004.588798
NODE_0000778	2001-04-09	2001.269401
NODE_0001242	2001-07-14	2001.533774
DQ164200/2002/USA/IN/Hendricks/WN02/unknown/Human	2002-08-01	2002.582192
KX547357/2007/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex	2007-08-07	2007.598630
NODE_0000780	2001-04-09	2001.269401
NODE_0001229	2001-11-28	2001.908473
KX547189/2002/USA/NY/Broome/WN02/unknown/Mosquito-Culex	2002-08-09	2002.604110
JF899528/2004/USA/NY/Unknown/WN02/unknown/Bird-crow	2004-08-01	2004.583333
NODE_0000785	2001-06-12	2001.444840
NODE_0001734	2003-08-12	2003.611889
KX547186/2008/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2008-07-08	2008.517760
MH166909/2009/USA/VA/Norfolk/WN02/unknown/Mosquito-unknown	2009-08-01	2009.582192
NODE_0000788	2001-06-12	2001.444840
DQ164195/2002/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2002-08-01	2002.582192
NODE_0000791	2001-06-12	2001.444840
NODE_0001714	2002-03-18	2002.208675
KX547427/2004/USA/NY/Chautauqua/WN02/unknown/Bird-other	2004-06-22	2004.474044
W1414/2003/USA/MN/Ramsey/WN02/unknown/Bird-crow	2003-07-17	2003.541096
NODE_0000795	2001-06-12	2001.444840
NODE_0001252	2001-09-04	2001.675133
MH170257/2005/USA/GA/Lawnder/WN02/unknown/Mosquito-Culex	2005-08-01	2005.582192
HM756660/2008/USA/NY/Unknown/WN02/unknown/Bird-other	2008-08-01	2008.583333
NODE_0001255	2002-02-21	2002.142034
KJ501464/2002/USA/MD/Unknown/WN02/unknown/Bird-other	2002-09-16	2002.708219
KX547218/2003/USA/NY/Monroe/WN02/unknown/Mosquito-Culex	2003-08-14	2003.617808
NODE_0001256	2002-06-25	2002.480138
HM756667/2003/USA/NY/Unknown/WN02/unknown/Bird-crow	2003-08-01	2003.582192
MH819455/2006/Canada/CAN/QC/Mirabel/WN02/unknown/Mosquito-Culex	2006-08-30	2006.661644
NODE_0000799	2001-06-12	2001.444840
NODE_0001238	2001-08-30	2001.661827
JN183887/2002/USA/NY/Unknown/WN02/unknown/Bird-crow	2002-08-01	2002.582192
KX547181/2003/USA/NY/Ulster/WN02/unknown/Bird-other	2003-09-24	2003.730137
KJ501397/2002/USA/AL/Madison/WN02/unknown/Bird-other	2002-08-23	2002.642466
NODE_0000801	2001-06-12	2001.444840
KJ501509/2001/USA/WI/Milwaukee/WN02/unknown/Bird-other	2001-11-09	2001.856164
NODE_0000803	2001-08-19	2001.630263
NODE_0001172	2002-05-26	2002.398992
NODE_0001173	2005-05-14	2005.366255
KX547165/2005/USA/NY/Broome/WN02/unknown/Bird-other	2005-09-10	2005.691781
HQ671724/2005/USA/NY/Unknown/WN02/unknown/Bird-crow	2005-08-01	2005.582192
NODE_0001174	2007-06-25	2007.480091
KX547319/2009/USA/NY/Rensselaer/WN02/unknown/Bird-crow	2009-09-07	2009.683562
NODE_0001176	2010-06-27	2010.485927
KX547340/2012/USA/NY/Orange/WN02/unknown/Mosquito-Culex	2012-08-16	2012.624317
W0950/2013/USA/NH/Rockingham/WN02/unknown/	2013-09-04	2013.675342
NODE_0001177	2007-10-24	2007.812907
HM488167/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2008-09-10	2008.692623
HM488166/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2008-09-10	2008.692623
HM488170/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2008-09-16	2008.709016
NODE_0001185	2008-09-10	2008.692623
HM488169/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2008-09-16	2008.709016
HM488168/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2008-09-10	2008.692623
NODE_0001178	2008-12-06	2008.929498
JF920758/2009/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2009-08-01	2009.582192
NODE_0001179	2014-01-11	2014.029336
CSU8612/2015/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2015-08-26	2015.650685
NODE_0001180	2017-04-09	2017.270804
CSU11511/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-09-06	2017.680822
CSU10938/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-07-25	2017.563014
CSU11262/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-08-15	2017.620548
NODE_0000817	2001-08-19	2001.630263
NODE_0001246	2002-03-19	2002.211801
KJ501476/2002/USA/KS/Unknown/WN02/unknown/Bird-other	2002-08-30	2002.661644
KJ501422/2004/USA/SD/Unknown/WN02/unknown/Bird-other	2004-08-06	2004.596995
NODE_0001248	2005-07-24	2005.561524
KX547240/2008/USA/NY/Westchester/WN02/unknown/Mosquito-Culex	2008-09-03	2008.673497
JF920741/2007/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2007-08-01	2007.582192
NODE_0000829	2001-08-19	2001.630263
NODE_0000830	2001-08-19	2001.630263
NODE_0001209	2001-10-05	2001.760274
KJ501283/2001/USA/WI/Milwaukee/WN02/unknown/Bird-crow	2001-10-05	2001.760274
KX547296/2004/USA/NY/Columbia/WN02/unknown/Bird-crow	2004-05-11	2004.359290
NODE_0000832	2001-09-29	2001.744662
NODE_0001233	2002-09-11	2002.695282
KJ501366/2003/USA/PA/Unknown/WN02/unknown/Bird-crow	2003-09-22	2003.724658
HM756673/2004/USA/NY/Unknown/WN02/unknown/Bird-crow	2004-08-01	2004.583333
NODE_0000838	2001-10-05	2001.760274
KJ501454/2001/USA/WI/Dane/WN02/unknown/Bird-crow	2001-10-05	2001.760274
KJ501510/2002/USA/AR/Unknown/WN02/unknown/Bird-other	2002-08-02	2002.584932
NODE_0001771	2001-11-29	2001.912135
KJ501281/2002/USA/TN/Unknown/WN02/unknown/Bird-other	2002-08-08	2002.601370
NODE_0001772	2002-10-02	2002.752461
DQ431698/2003/USA/FL/Hillsborough/WN02/unknown/Human	2003-08-01	2003.582192
NODE_0001780	2002-12-06	2002.930685
MH166900/2003/USA/VA/Norfolk/WN02/unknown/Mosquito-unknown	2003-08-01	2003.582192
HM488221/2003/USA/CT/New_London/WN02/unknown/Mosquito-Culiseta	2003-09-03	2003.672603
KJ501365/2003/USA/PA/Unknown/WN02/unknown/Bird-crow	2003-09-11	2003.694521
HM488157/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2006-09-18	2006.713699
JF488091/2004/USA/CT/Unknown/WN02/unknown/Mosquito-Culex	2004-08-01	2004.583333
NODE_0001786	2003-01-27	2003.073920
HM488213/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2003-08-20	2003.634247
KJ501272/2003/USA/NC/Unknown/WN02/unknown/Bird-other	2003-10-10	2003.773973
NODE_0001784	2003-05-19	2003.378996
KJ501499/2003/USA/MD/Prince_George_s/WN02/unknown/Bird-other	2003-10-02	2003.752055
MH166892/2008/USA/VA/Norfolk/WN02/unknown/Mosquito-unknown	2008-08-01	2008.583333
NODE_0000750	2002-12-27	2002.986890
HM756656/2003/USA/CT/New_London/WN02/unknown/Mosquito-Culiseta	2003-09-17	2003.710959
NODE_0000846	2003-03-02	2003.166280
NODE_0001773	2003-11-14	2003.871106
HM488148/2004/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2004-10-04	2004.758197
NODE_0001774	2004-12-06	2004.931018
HM488116/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2005-08-22	2005.639726
NODE_0000849	2006-03-15	2006.200604
HM488156/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2006-09-13	2006.700000
HM488158/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2006-07-31	2006.579452
NODE_0000851	2003-03-12	2003.192607
KJ501460/2003/USA/DC/District_Of_Columbia/WN02/unknown/Bird-other	2003-09-11	2003.694521
NODE_0001788	2005-01-13	2005.033253
HM488149/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-other	2005-08-01	2005.582192
NODE_0001789	2005-04-08	2005.266047
HM488115/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2005-08-22	2005.639726
HM488152/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-Aedes	2005-08-16	2005.623288
HM488117/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-other	2005-08-22	2005.639726
HM488120/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2005-09-06	2005.680822
HM488118/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2005-08-29	2005.658904
NODE_0001798	2005-08-16	2005.623288
HM488154/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2005-08-16	2005.623288
HM488151/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2005-09-06	2005.680822
NODE_0000760	2005-06-10	2005.439499
HM488119/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2005-09-06	2005.680822
NODE_0000855	2005-08-16	2005.623288
HM488153/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2005-08-16	2005.623288
NODE_0000859	2005-08-29	2005.658904
KJ145799/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-other	2005-08-29	2005.658904
HM488150/2005/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2005-09-06	2005.680822
NODE_0000165	2001-01-23	2001.061465
W1480/2005/USA/MN/St_Louis/WN02/unknown/Bird-other	2005-07-29	2005.573973
NODE_0000167	2001-03-14	2001.198016
MF175854/2015/USA/TX/Williamson/WN02/unknown/Mosquito-Culex	2015-10-20	2015.801370
NODE_0000169	2001-05-28	2001.403404
JN183892/2005/USA/IL/Unknown/WN02/unknown/Mosquito-Culex	2005-08-01	2005.582192
NODE_0000170	2001-12-17	2001.958912
NODE_0000192	2003-09-12	2003.696304
KX547424/2007/USA/NY/Onondaga/WN02/unknown/Bird-crow	2007-07-10	2007.521918
NODE_0000193	2006-09-08	2006.687032
KX547335/2008/USA/NY/Erie/WN02/unknown/Mosquito-Culex	2008-08-05	2008.594262
KX547257/2007/USA/NY/Erie/WN02/unknown/Mosquito-Culex	2007-09-24	2007.730137
NODE_0000188	2002-03-05	2002.172878
HM488196/2005/USA/IL/Unknown/WN02/unknown/Bird-crow	2005-08-01	2005.582192
NODE_0000189	2004-08-05	2004.594277
KJ501242/2010/USA/MN/Swift/WN02/unknown/Bird-other	2010-09-07	2010.683562
NODE_0000190	2005-01-19	2005.050011
HM488203/2008/USA/NY/Unknown/WN02/unknown/Bird-crow	2008-08-01	2008.583333
JF957179/2009/USA/LA/Unknown/WN02/unknown/Human	2009-08-01	2009.582192
NODE_0000194	2002-02-15	2002.124030
KJ501403/2005/USA/MN/Unknown/WN02/unknown/Bird-other	2005-08-09	2005.604110
NODE_0000195	2003-01-12	2003.031909
KJ501386/2007/USA/MT/Phillips/WN02/unknown/Bird-other	2007-07-27	2007.568493
NODE_0000196	2006-08-01	2006.582192
KX547475/2006/USA/NY/Orleans/WN02/unknown/Bird-crow	2006-08-06	2006.595890
HQ671727/2006/USA/NY/Unknown/WN02/unknown/Bird-crow	2006-08-01	2006.582192
NODE_0000172	2002-01-22	2002.059395
JF415916/2006/USA/TX/Harris/WN02/unknown/Bird-other	2006-08-01	2006.582192
NODE_0000173	2003-09-30	2003.747198
NODE_0000174	2004-08-30	2004.661551
KJ501330/2005/USA/ND/Mclean/WN02/unknown/Bird-other	2005-08-25	2005.647945
NODE_0000175	2006-04-19	2006.298245
KJ501408/2006/USA/MN/Unknown/WN02/unknown/Bird-other	2006-07-27	2006.568493
KJ501406/2006/USA/MN/Unknown/WN02/unknown/Bird-other	2006-07-27	2006.568493
KJ501407/2006/USA/MN/Unknown/WN02/unknown/Bird-other	2006-07-27	2006.568493
NODE_0000177	2004-07-23	2004.557916
MH166914/2009/USA/VA/Norfolk/WN02/unknown/Mosquito-unknown	2009-08-01	2009.582192
NODE_0000178	2007-08-01	2007.581434
HM488205/2008/USA/NY/Unknown/WN02/unknown/Bird-crow	2008-08-01	2008.583333
NODE_0000179	2007-09-30	2007.746673
KX547284/2008/USA/NY/Niagara/WN02/unknown/Mosquito-Culex	2008-08-15	2008.621585
JF957180/2009/USA/NV/Unknown/WN02/unknown/Human	2009-08-01	2009.582192
NODE_0000181	2008-07-23	2008.559244
JF415928/2009/USA/TX/Harris/WN02/unknown/Mosquito-Culex	2009-08-01	2009.582192
